business_name,phone,whatsapp_raw,whatsapp_normalized,status,evidence,evidence_url,crawl_whatsapp,last_checked,note,shared_route_count,shared_route_businesses
Quinta Guarumo,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Repazul,27502035,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
RETIRO VERDE,88247367,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Rico Tico Tours,71115089,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Rio Home,85824000,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
River Box Cocles,63801253,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Rustika Lodge,21027351,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Shenanigans–Eat Drink Dink Drive,89568669,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Shenanigans–Fat Drink Dink Drive,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Siren Sanctuary,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Sloth Crossing,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Sloth Massage,61236473,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Soda Shekina,27500549,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Soda Títeres,64393820,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Spiral,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Talamanca Organica Cacao & Fine Chocolate,85632790,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Talamanca Viewpoint,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Tattoo Studio 33,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
The Amazing Treehouse and Nature,86282663,https://api.whatsapp.com/send?phone=12133143400,+12133143400,syntax_valid_unconfirmed,master_explicit+first_party_crawl,http://www.natureobservatorio.com/,https://api.whatsapp.com/send?phone=12133143400,2026-07-20,No message sent; account ownership/availability not verified.,2,"The Amazing Treehouse and Nature | Nature Observatorio - Manzanillo, Limón, Costa Rica"
The Bush,70618099,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
The Bush Doctah Herbalist,70618099,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
The Reillder Castillo Project,61911289,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
TreeTop Mansion,+17863276706,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
TRIBU functional training,89106979,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Jungalow Tropical Caribeño,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Tropical Getaway ""Casa de Amor",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Tropical Getaway ""Dream House""",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Tubolwak Lodge y Garden,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Villa Cerise,27503096,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Villa Kandulu,64259581,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Villa Khalú,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Villa Miagoa,60089241,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Villa Selva Luna,+4915116128430,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Villa Tropical,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Villas caranda,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Villas Kandulu,64259581,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Villas Moonlight,22016245,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Vindas,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"3 Bamboo Ecolodge - Cahuita, Limón, Costa Rica",+506 2755 0126,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Aldina's Guest House - Cahuita, Limón, Costa Rica",+506 6094 3361,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Almonds and Corals Boutique Hotel - Manzanillo, Limón, Costa Rica",+506 4040 0005,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Ara Manzanillo - Manzanillo, Limón, Costa Rica",+506 8971-1436,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Aroma Coffee Bar and Breakfast - Cahuita, Limón, Costa Rica",+506 8808 6445,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Asante Bistro & Café - Cahuita, Limón, Costa Rica",+506 8360 3018,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Atlantida Lodge - Cahuita, Limón, Costa Rica",+506 2755-0115,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Babilonia - Cahuita, Limón, Costa Rica",+506 6057 0613,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Banco de Costa Rica Cahuita - Cahuita, Limón, Costa Rica",+506 2211 1111,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Bendita Comida - Bribri, Limón, Costa Rica",+506 8820 2410,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Boca Chica Bar Restaurante y Piscina - Cahuita, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Bohemian Monkey - Cahuita, Limón, Costa Rica",+506 8403 8662,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Bomberos Bribri - Bribri, Limón, Costa Rica",+506 2751 0347,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Brigitte's Ranch - Cahuita, Limón, Costa Rica",+506 2755 0053,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Bungalow Malú Lodge - Cahuita, Limón, Costa Rica",+506 2755 0114,wa.me/50627550114,+50627550114,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Bungalows Ache - Cahuita, Limón, Costa Rica",+506 2755 0119,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Bungalows Sloth - Manzanillo, Limón, Costa Rica",+506 7004 0405,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cabinas Algebra - Cahuita, Limón, Costa Rica",+506 2755 0057,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cabinas Arrecife - Cahuita, Limón, Costa Rica",+506 8375 0837,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cabinas Caribe Luna - Cahuita, Limón, Costa Rica",+506 2755 0131,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cabinas El Imperio - Sixaola, Limón, Costa Rica",+506 8622 3931,wa.me/50686223931,+50686223931,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Cabinas El Mango - Bribri, Limón, Costa Rica",+506 8996 2637,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cabinas El Rinconcito - Gandoca, Limón, Costa Rica",+506 2754 1060,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cabinas Iguana Cahuita - Cahuita, Limón, Costa Rica",+506 2755 0005,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cabinas Jenny - Cahuita, Limón, Costa Rica",+506 2755-0256,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cabinas Nirvana Ecolodge - Cahuita, Limón, Costa Rica",+506 2755 0110,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cabinas Palmer Makanda - Cahuita, Limón, Costa Rica",+506 2755 0435,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cabinas Smith - Cahuita, Limón, Costa Rica",+506 7058 2207,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cabinas Surf Side - Cahuita, Limón, Costa Rica",+506 8858 8659,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cabinas Tito - Cahuita, Limón, Costa Rica",+506 2755 0286,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cabinas YaMann - Manzanillo, Limón, Costa Rica",+506 2759 9121,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cahuita Bus Station - Cahuita, Limón, Costa Rica",+506 2755-1011,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cahuita Inn - Cahuita, Limón, Costa Rica",+506 2755 0179,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cahuita Lodge - Cahuita, Limón, Costa Rica",+506 8827 2815,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cahuita National Park Hotel - Cahuita, Limón, Costa Rica",+506 2755 0244,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Canto del Mar Guest House - Gandoca, Limón, Costa Rica",+506 8314 3297,wa.me/50683143297,+50683143297,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Caribbean Blue House - Cahuita, Limón, Costa Rica",+506 8342 7837,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Caribbean Coconut - Cahuita, Limón, Costa Rica",+506 8673 2557,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Congo Cahuita - Cahuita, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Firefly Boutique Retreat - Cahuita, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Lucas - Cahuita, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Magdalena - Cahuita, Limón, Costa Rica",+506 8914 7675,wa.me/50689147675,+50689147675,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Casa Mambo Cahuita - Cahuita, Limón, Costa Rica",+506 8327 9335,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Marcellino - Cahuita, Limón, Costa Rica",+506 2755 0390,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Namaitamí - Cahuita, Limón, Costa Rica",+506 6008 9241,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Verde Cahuita - Cahuita, Limón, Costa Rica",+506 8870 8120,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casas Del Mar - Manzanillo, Limón, Costa Rica",+506 8396 5978,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Centro Educativo Complementaria Cahuita - Cahuita, Limón, Costa Rica",+506 2755 0129,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Chao's Paradise - Cahuita, Limón, Costa Rica",+506 8950 2546,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Chile Verde - Manzanillo, Limón, Costa Rica",+506 8396 3247,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Ciudad Perdida Ecolodge - Cahuita, Limón, Costa Rica",+506 2755 0303,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Clinica Dental OCI Cahuita - Cahuita, Limón, Costa Rica",+506 8457 9613,wa.me/50684579613,+50684579613,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Clínica de Medicina Integral Bribri - Bribri, Limón, Costa Rica",+506 7222 6452,wa.me/50689702308,+50689702308,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Colibri Lodge Gandoca - Gandoca, Limón, Costa Rica",+506 2754 1057,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Colores Restaurant and Beach Lounge - Manzanillo, Limón, Costa Rica",+506 6203 0798,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Congo Bongo EcoVillage - Manzanillo, Limón, Costa Rica",+506 2759 9016,wa.me/50689574177,+50689574177,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Container House Cahuita - Cahuita, Limón, Costa Rica",+506 8335 2099,wa.me/50683352099,+50683352099,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Cool and Calm Cafe - Manzanillo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Coral Vet - Cahuita, Limón, Costa Rica",+506 8686 6886,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cruz Roja - Bribri, Limón, Costa Rica",+506 2751 0141,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"El Arbol Jungle Houses - Manzanillo, Limón, Costa Rica",+506 8721 3949,wa.me/50687213949,+50687213949,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"El Colibri Lodge - Manzanillo, Limón, Costa Rica",+506 2759 9036,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"El Colibri Rojo - Cahuita, Limón, Costa Rica",+506 2755 0431,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
El Dragón,+506 6410 0334,wa.me/50664100334,+50664100334,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"El Encanto Hotel - Cahuita, Limón, Costa Rica",+506 2755 0113,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Exotico Beach - Manzanillo, Limón, Costa Rica",+506 6411 3165,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Faith Glamping Dome - Manzanillo, Limón, Costa Rica",+506 2750 0696,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Farmacia Quiribri Cahuita - Cahuita, Limón, Costa Rica",+506 2755 0505,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Farmacia San Gabriel - Cahuita, Limón, Costa Rica",+506 2755 0210,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Fusión Restaurante - Sixaola, Limón, Costa Rica",+506 6238 3809,wa.me/50662383809,+50662383809,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Gandoca Tours - Gandoca, Limón, Costa Rica",+506 8762 8848,wa.me/50687628848,+50687628848,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Goddess Garden - Cahuita, Limón, Costa Rica",+506 2755 0070,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Green Corner - Cahuita, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Green Lapa's Village - Manzanillo, Limón, Costa Rica",+506 6184 2373,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Hakuna Matata Hostel - Cahuita, Limón, Costa Rica",+506 2755 1225,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Happy House Manzanillo - Manzanillo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Hotel Boutique D'Angelo - Manzanillo, Limón, Costa Rica",+506 7291 2426,wa.me/50672912426,+50672912426,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Hotel Cabinas Nadine - Cahuita, Limón, Costa Rica",+506 8484 4586,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Hotel La Diosa - Cahuita, Limón, Costa Rica",+506 2755 0055,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Hotel Los Cielos del Caribe - Cahuita, Limón, Costa Rica",+506 8518 0187,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Hungry Lion's Jamaican Restaurant - Cahuita, Limón, Costa Rica",+506 2755 0214,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Info Boutique - Cahuita, Limón, Costa Rica",+506 2755 0168,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Jungle Dreamz - Manzanillo, Limón, Costa Rica",+506 8315 7245,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Kañik Apart Hotel - Manzanillo, Limón, Costa Rica",+506 4350 0806,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Kenaki Lodge - Cahuita, Limón, Costa Rica",+506 2755 0485,wa.me/50689192967,+50689192967,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"La Casa Del Mango - Cahuita, Limón, Costa Rica",+506 8801-2963,wa.me/50688012963,+50688012963,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"La Casa de las Flores Hotel - Cahuita, Limón, Costa Rica",+506 2755 0326,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"La Fundación Cahuita Playing for Change - Cahuita, Limón, Costa Rica",+506 8311 4971,wa.me/50683114971,+50683114971,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"La Rana De Cahuita - Cahuita, Limón, Costa Rica",+506 8428 5077,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"La Shamana Ecolodge - Cahuita, Limón, Costa Rica",+506 8471 5831,wa.me/50684715831,+50684715831,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Lalola Villa - Cahuita, Limón, Costa Rica",+506 8759 1675,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Lilan Nature - Cahuita, Limón, Costa Rica",+506 2755 1180,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Manzanillo Caribbean Resort - Manzanillo, Limón, Costa Rica",+506 8774 1940,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Marfi Inn - Cahuita, Limón, Costa Rica",+506 8703 3928,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Maxi's Restaurant - Manzanillo, Limón, Costa Rica",+506 2759-0673,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Mayela Public Parking - Sixaola, Limón, Costa Rica",+506 8532 6251,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Mulata - Cahuita, Limón, Costa Rica",+506 6137 5040,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Nature Observatorio - Manzanillo, Limón, Costa Rica",+506 8628 2663,wa.me/12133143400,+12133143400,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,2,"The Amazing Treehouse and Nature | Nature Observatorio - Manzanillo, Limón, Costa Rica"
"New Caribe Point - Cahuita, Limón, Costa Rica",+506 2755 0045,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"OIJ - Bribri, Limón, Costa Rica",+506 2751-1087,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Oasi Apartments - Cahuita, Limón, Costa Rica",+506 2755 0570,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Ocean View Lodge Cahuita - Cahuita, Limón, Costa Rica",+506 2755 1166,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Pangea Lodge - Manzanillo, Limón, Costa Rica",+506 8738 4860,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Papaya Wildlife Lodge - Cahuita, Limón, Costa Rica",+506 2101 5327,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Parqueo Sixaola - Sixaola, Limón, Costa Rica",+506 7117 2345,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Passion Fruit Ecolodge - Cahuita, Limón, Costa Rica",+506 8939 9823,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Piscina Natural - Cahuita, Limón, Costa Rica",+506 2755 0146,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Pizzeria Cahuita - Cahuita, Limón, Costa Rica",+506 2755 0179,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Playa Grande Lodge - Cahuita, Limón, Costa Rica",+506 2755 0250,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Playa Negra Guesthouse - Cahuita, Limón, Costa Rica",+506 2755 0127,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Pura Vida Vegana - Cahuita, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Redfrogteam Guardianes de la Naturaleza - Bribri, Limón, Costa Rica",+506 8874 9992,wa.me/50688749992,+50688749992,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Reggae Bar - Cahuita, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Restaurante Bananas - Cahuita, Limón, Costa Rica",+506 2755 0057,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Rhodes Island Cabinas - Cahuita, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Riverside Cabins and Houses - Cahuita, Limón, Costa Rica",+506 8893 2252,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Roberto's Restaurant and Tours - Cahuita, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Se Ua Bed and Breakfast - Manzanillo, Limón, Costa Rica",+506 8807 6663,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Secret Garden - Cahuita, Limón, Costa Rica",+506 2755 0581,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Shiosai Retreat Cabins - Gandoca, Limón, Costa Rica",+506 8450 9411,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Sloth Sanctuary - Cahuita, Limón, Costa Rica",+506 2750 0775,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Sobre las Olas by Gondwana - Cahuita, Limón, Costa Rica",+506 2755 0109,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Soda Chang - Sixaola, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Soda Kawe - Cahuita, Limón, Costa Rica",+506 2755 0233,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Soda Marta - Sixaola, Limón, Costa Rica",+506 7040 6944,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Soda y Cabinas Kaniki - Gandoca, Limón, Costa Rica",+506 2754 1071,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Sport Body Gym - Cahuita, Limón, Costa Rica",+506 2755 0216,wa.me/50670331040,+50670331040,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Suizo Loco Lodge - Cahuita, Limón, Costa Rica",+506 2755 0349,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Super Negro Cahuita - Cahuita, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Super Vaz 2 - Cahuita, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"TKD Caribe - Cahuita, Limón, Costa Rica",+506 8805 1273,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Tarponville Fishing Lodge - Manzanillo, Limón, Costa Rica",+506 8499 7131,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Terminal de Buses Sixaola - Sixaola, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Three Monkeys - Cahuita, Limón, Costa Rica",+506 6008 9241,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Topos Tree House - Cahuita, Limón, Costa Rica",+506 2755 0105,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Tourist Police - Cahuita, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Troy's Place - Cahuita, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Villa Mango - Cahuita, Limón, Costa Rica",+506 8370 1469,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Wildlife Lodge Cahuita - Cahuita, Limón, Costa Rica",+506 8908 5447,wa.me/50689085447,+50689085447,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Selina Hostel Puerto Viejo,88727230,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Finca Ardilla,86705242,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Kinawe Cabinas,83632428,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
El Tucan Jungle Lodge,27500026,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Geckoes Lodge,89970563,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Hotel Punta Cocles,83268355,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Italia Villas,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Vago's Place,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Home Naranjo,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Naranjo,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Finca Las Hormigas,88799191,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Solo Bueno,27500409,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Apetito Express,71220435,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Puerto Viejo de Talamanca,+506 8447-7485,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
El Ranchón,61294016,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Playa Chiquita Paradise,83268355,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Escuela Këköldi,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
policía,26003191,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Escuela Hone Creek,27568023,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Escuela Patiño,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Taller Gabriel,27500848,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Playa Cocles,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
